sample,AK5,C12orf75,CAMKK1,CD1C,CD38,CHSY1,CLEC10A,CYB561,DDIT4,DHRS13,DTYMK,EPHX2,FKBP4,GHRL,GNG2,GPCPD1,GZMB,ID3,IL13RA1,IL1B,LLGL2,MEGF6,MS4A3,MUM1,NPEPL1,NR1D1,NR1D2,NSUN3,PARP2,PDK1,PER1,PGPEP1,POLH,REM2,SH2D1B,SLPI,STIP1,SYT11,TCN1,TIAM2,ZNF438,target
GSM1168831_3,9.1558891856,9.581996714,5.5765652838,8.5963180028,8.0180439033,11.8668473475,6.0209072747,9.599220889,10.1999741437,10.624604289,8.3692894225,10.9368801404,6.4803060108,9.5710166017,7.6933765109,,13.2492140015,10.0807849378,12.8557449309,12.4006344222,8.0725495674,8.4056322431,4.6372760103,9.2966040734,11.9311287085,8.2376491776,9.2603239579,7.6057290667,8.720092045,10.1038240686,8.4877547237,9.5188321449,7.4008255686,5.0755683833,6.7859741442,9.5466831677,,5.7408354921,6.7861930107,9.4073532288,10.8686264914,21.3633333333
GSM1168832,9.1970937316,9.6678126115,5.4559972904,8.6094735879,7.7949946643,11.4404494573,5.858128153,9.3768564411,10.0425498273,9.791020686,8.1605089293,10.6259040316,5.0757358313,9.3421575657,7.9542302951,11.4255137636,13.2356464642,10.386151672,12.3532599261,11.9992668936,7.8771231203,8.3184299133,5.5021955945,8.8856313665,12.1674771142,8.7164220572,9.2864567105,7.3127675681,8.5593996456,10.0934994799,8.8025815709,9.4080458812,7.1240368901,4.9114115998,5.9504595487,9.4804979122,,5.2550025591,6.8617934477,9.4269732136,10.2188068254,1.3
GSM1168832_1,9.2070937316,9.6778126115,5.4659972904,8.6194735879,7.8049946643,11.4504494573,5.868128153,9.3868564411,10.0525498273,9.801020686,8.1705089293,10.6359040316,5.0857358313,9.3521575657,7.9642302951,11.4355137636,13.2456464642,10.396151672,12.3632599261,12.0092668936,7.8871231203,8.3284299133,5.5121955945,8.8956313665,12.1774771142,8.7264220572,9.2964567105,7.3227675681,8.5693996456,10.1034994799,8.8125815709,9.4180458812,7.1340368901,4.9214115998,5.9604595487,9.4904979122,,5.2650025591,6.8717934477,9.4369732136,10.2288068254,1.31
GSM1168832_2,9.2170937316,9.6878126115,5.4759972904,8.6294735879,7.8149946643,11.4604494573,5.878128153,9.3968564411,10.0625498273,9.811020686,8.1805089293,10.6459040316,5.0957358313,9.3621575657,7.9742302951,11.4455137636,13.2556464642,10.406151672,12.3732599261,12.0192668936,7.8971231203,8.3384299133,5.5221955945,8.9056313665,12.1874771142,8.7364220572,9.3064567105,7.3327675681,8.5793996456,10.1134994799,8.8225815709,9.4280458812,7.1440368901,4.9314115998,5.9704595487,9.5004979122,,5.2750025591,6.8817934477,9.4469732136,10.2388068254,1.32
GSM1168832_3,9.2270937316,9.6978126115,5.4859972904,8.6394735879,7.8249946643,11.4704494573,5.888128153,9.4068564411,10.0725498273,9.821020686,8.1905089293,10.6559040316,5.1057358313,9.3721575657,7.9842302951,11.4555137636,13.2656464642,10.416151672,12.3832599261,12.0292668936,7.9071231203,8.3484299133,5.5321955945,8.9156313665,12.1974771142,8.7464220572,9.3164567105,7.3427675681,8.5893996456,10.1234994799,8.8325815709,9.4380458812,7.1540368901,4.9414115998,5.9804595487,9.5104979122,,5.2850025591,6.8917934477,9.4569732136,10.2488068254,1.33
GSM1168833,8.8602046226,9.1593365922,4.9677540832,8.3728314321,7.7701030129,11.3844479002,5.3536552062,9.5473580388,10.5644796834,10.291671076,8.4686384597,11.1922074216,5.7824752082,9.655602244,7.3755254351,11.5253806263,12.8571993009,,12.5402795346,12.0453645673,7.9864252613,7.8137006452,5.5773678335,8.907111587,12.0387268206,8.3390711779,9.693360568,7.6631314828,8.6922121719,10.1407105357,8.7303096845,9.682183328,7.3892043368,4.5000534288,6.2367640678,9.4052241693,,5.727157602,7.0332467067,9.1638413658,10.2076906286,5.3333333333
GSM1168833_1,8.8702046226,9.1693365922,4.9777540832,8.3828314321,7.7801030129,11.3944479002,5.3636552062,9.5573580388,10.5744796834,10.301671076,8.4786384597,11.2022074216,5.7924752082,9.665602244,7.3855254351,11.5353806263,12.8671993009,,12.5502795346,12.0553645673,7.9964252613,7.8237006452,5.5873678335,8.917111587,12.0487268206,8.3490711779,9.703360568,7.6731314828,8.7022121719,10.1507105357,8.7403096845,9.692183328,7.3992043368,4.5100534288,6.2467640678,9.4152241693,,5.737157602,7.0432467067,9.1738413658,10.2176906286,5.3433333333
GSM1168833_2,8.8802046226,9.1793365922,4.9877540832,8.3928314321,7.7901030129,11.4044479002,5.3736552062,9.5673580388,10.5844796834,10.311671076,8.4886384597,11.2122074216,5.8024752082,9.675602244,7.3955254351,11.5453806263,12.8771993009,,12.5602795346,12.0653645673,8.0064252613,7.8337006452,5.5973678335,8.927111587,12.0587268206,8.3590711779,9.713360568,7.6831314828,8.7122121719,10.1607105357,8.7503096845,9.702183328,7.4092043368,4.5200534288,6.2567640678,9.4252241693,,5.747157602,7.0532467067,9.1838413658,10.2276906286,5.3533333333
GSM1168833_3,8.8902046226,9.1893365922,4.9977540832,8.4028314321,7.8001030129,11.4144479002,5.3836552062,9.5773580388,10.5944796834,10.321671076,8.4986384597,11.2222074216,5.8124752082,9.685602244,7.4055254351,11.5553806263,12.8871993009,,12.5702795346,12.0753645673,8.0164252613,7.8437006452,5.6073678335,8.937111587,12.0687268206,8.3690711779,9.723360568,7.6931314828,8.7222121719,10.1707105357,8.7603096845,9.712183328,7.4192043368,4.5300534288,6.2667640678,9.4352241693,,5.757157602,7.0632467067,9.1938413658,10.2376906286,5.3633333333
GSM1168834,9.139046053,9.8555644169,5.1263562154,8.30226182,8.3640407556,11.3778238348,5.2512333124,9.2920040888,11.575966625,10.461689571,8.3312591944,10.900029246,6.0053914294,10.2006601026,8.1663649708,11.4044127442,13.8444167339,9.8721067088,12.9329334857,12.1972260838,8.1249658087,8.3951296692,5.4145643852,9.1571849775,12.0769996798,8.4643863267,9.2668637847,7.7475465,8.6671627671,9.8196252267,8.9609805849,9.6805391098,7.2322325526,4.4222719033,7.2790317686,9.8989915839,,5.4567941592,6.8759897153,9.3831296368,10.4807632709,9.3333333333
GSM1168834_1,9.149046053,9.8655644169,5.1363562154,8.31226182,8.3740407556,11.3878238348,5.2612333124,9.3020040888,11.585966625,10.471689571,8.3412591944,10.910029246,6.0153914294,10.2106601026,8.1763649708,11.4144127442,13.8544167339,9.8821067088,12.9429334857,12.2072260838,8.1349658087,8.4051296692,5.4245643852,9.1671849775,12.0869996798,8.4743863267,9.2768637847,7.7575465,8.6771627671,9.8296252267,8.9709805849,9.6905391098,7.2422325526,4.4322719033,7.2890317686,9.9089915839,,5.4667941592,6.8859897153,9.3931296368,10.4907632709,9.3433333333
GSM1168834_2,9.159046053,9.8755644169,5.1463562154,8.32226182,8.3840407556,11.3978238348,5.2712333124,9.3120040888,11.595966625,10.481689571,8.3512591944,10.920029246,6.0253914294,10.2206601026,8.1863649708,11.4244127442,13.8644167339,9.8921067088,12.9529334857,12.2172260838,8.1449658087,8.4151296692,5.4345643852,9.1771849775,12.0969996798,8.4843863267,9.2868637847,7.7675465,8.6871627671,9.8396252267,8.9809805849,9.7005391098,7.2522325526,4.4422719033,7.2990317686,9.9189915839,,5.4767941592,6.8959897153,9.4031296368,10.5007632709,9.3533333333
GSM1168834_3,9.169046053,9.8855644169,5.1563562154,8.33226182,8.3940407556,11.4078238348,5.2812333124,9.3220040888,11.605966625,10.491689571,8.3612591944,10.930029246,6.0353914294,10.2306601026,8.1963649708,11.4344127442,13.8744167339,9.9021067088,12.9629334857,12.2272260838,8.1549658087,8.4251296692,5.4445643852,9.1871849775,12.1069996798,8.4943863267,9.2968637847,7.7775465,8.6971627671,9.8496252267,8.9909805849,9.7105391098,7.2622325526,4.4522719033,7.3090317686,9.9289915839,,5.4867941592,6.9059897153,9.4131296368,10.5107632709,9.3633333333
GSM1168835,9.1985981407,9.5708488962,5.9438518917,8.627192905,8.7407270559,11.9850164614,5.9743858217,9.3662800435,10.8114890207,10.7888477171,8.3050184926,10.8382341575,6.5495640206,10.022317357,8.0919096222,11.4383896894,14.0205724877,9.9343847031,13.0436830344,12.5159213507,8.2584115236,8.7914344704,5.8093714442,9.1328877282,12.3227277575,8.2383678467,9.0957890663,7.7079270146,8.679174319,9.9734337268,8.6140239276,9.8428657263,7.2233500719,5.5193813113,6.8790308074,,,6.0194323066,7.2869423512,9.6949288103,10.7934463382,13.3333333333
GSM1168835_1,9.2085981407,9.5808488962,5.9538518917,8.637192905,8.7507270559,11.9950164614,5.9843858217,9.3762800435,10.8214890207,10.7988477171,8.3150184926,10.8482341575,6.5595640206,10.032317357,8.1019096222,11.4483896894,14.0305724877,9.9443847031,13.0536830344,12.5259213507,8.2684115236,8.8014344704,5.8193714442,9.1428877282,12.3327277575,8.2483678467,9.1057890663,7.7179270146,8.689174319,9.9834337268,8.6240239276,9.8528657263,7.2333500719,5.5293813113,6.8890308074,,,6.0294323066,7.2969423512,9.7049288103,10.8034463382,13.3433333333
GSM1168835_2,9.2185981407,9.5908488962,5.9638518917,8.647192905,8.7607270559,12.0050164614,5.9943858217,9.3862800435,10.8314890207,10.8088477171,8.3250184926,10.8582341575,6.5695640206,10.042317357,8.1119096222,11.4583896894,14.0405724877,9.9543847031,13.0636830344,12.5359213507,8.2784115236,8.8114344704,5.8293714442,9.1528877282,12.3427277575,8.2583678467,9.1157890663,7.7279270146,8.699174319,9.9934337268,8.6340239276,9.8628657263,7.2433500719,5.5393813113,6.8990308074,,,6.0394323066,7.3069423512,9.7149288103,10.8134463382,13.3533333333
GSM1168835_3,9.2285981407,9.6008488962,5.9738518917,8.657192905,8.7707270559,12.0150164614,6.0043858217,9.3962800435,10.8414890207,10.8188477171,8.3350184926,10.8682341575,6.5795640206,10.052317357,8.1219096222,11.4683896894,14.0505724877,9.9643847031,13.0736830344,12.5459213507,8.2884115236,8.8214344704,5.8393714442,9.1628877282,12.3527277575,8.2683678467,9.1257890663,7.7379270146,8.709174319,10.0034337268,8.6440239276,9.8728657263,7.2533500719,5.5493813113,6.9090308074,,,6.0494323066,7.3169423512,9.7249288103,10.8234463382,13.3633333333
GSM1168836,9.1087391353,9.6599461247,5.5660123084,8.9105212079,8.5070604415,12.3310397028,6.1536178585,9.4925139455,10.5910207107,10.822172401,8.2694762888,10.7860372531,5.9949326074,9.7198126749,8.026647581,11.5290647991,13.6649048534,10.107130818,12.7836619695,12.5554997912,8.4342086,9.0271068143,5.6353782255,8.9685929328,12.4220281428,8.5489591164,9.2228653695,7.6649873551,8.3645017885,10.120764943,8.7634638801,9.7042020505,7.583969057,5.2756972097,6.8748330508,9.5203565424,7.7899847384,5.9952065457,7.4021657238,9.5309796831,10.9227139614,17.3333333333
GSM1168836_1,9.1187391353,9.6699461247,5.5760123084,8.9205212079,8.5170604415,12.3410397028,6.1636178585,9.5025139455,10.6010207107,10.832172401,8.2794762888,10.7960372531,6.0049326074,9.7298126749,8.036647581,11.5390647991,13.6749048534,10.117130818,12.7936619695,12.5654997912,8.4442086,9.0371068143,5.6453782255,8.9785929328,12.4320281428,8.5589591164,9.2328653695,7.6749873551,8.3745017885,10.130764943,8.7734638801,9.7142020505,7.593969057,5.2856972097,6.8848330508,9.5303565424,7.7999847384,6.0052065457,7.4121657238,9.5409796831,10.9327139614,17.3433333333
GSM1168836_2,9.1287391353,9.6799461247,5.5860123084,8.9305212079,8.5270604415,12.3510397028,6.1736178585,9.5125139455,10.6110207107,10.842172401,8.2894762888,10.8060372531,6.0149326074,9.7398126749,8.046647581,11.5490647991,13.6849048534,10.127130818,12.8036619695,12.5754997912,8.4542086,9.0471068143,5.6553782255,8.9885929328,12.4420281428,8.5689591164,9.2428653695,7.6849873551,8.3845017885,10.140764943,8.7834638801,9.7242020505,7.603969057,5.2956972097,6.8948330508,9.5403565424,7.8099847384,6.0152065457,7.4221657238,9.5509796831,10.9427139614,17.3533333333
GSM1168836_3,9.1387391353,9.6899461247,5.5960123084,8.9405212079,8.5370604415,12.3610397028,6.1836178585,9.5225139455,10.6210207107,10.852172401,8.2994762888,10.8160372531,6.0249326074,9.7498126749,8.056647581,11.5590647991,13.6949048534,10.137130818,12.8136619695,12.5854997912,8.4642086,9.0571068143,5.6653782255,8.9985929328,12.4520281428,8.5789591164,9.2528653695,7.6949873551,8.3945017885,10.150764943,8.7934638801,9.7342020505,7.613969057,5.3056972097,6.9048330508,9.5503565424,7.8199847384,6.0252065457,7.4321657238,9.5609796831,10.9527139614,17.3633333333
GSM1168837,9.2433878799,9.7402376298,5.1981673375,8.7290854756,8.3642660062,11.7862877736,6.346877771,9.6856705741,9.9486123364,10.885352004,8.3854953044,10.7806230521,6.3247130108,9.6892491686,7.8643915066,11.3440947294,13.7575815763,10.1239040173,12.6252747379,12.4770350631,8.456082695,8.8623764299,5.3179661999,9.1457795291,12.4025575,8.549431096,9.3184476592,7.5574253924,8.6570166663,10.0004741293,8.5953713798,9.7058100025,7.4639952094,5.0401882179,6.7213828399,9.6010350919,8.0912190396,6.1142527709,7.1070812133,9.3081421101,10.7690708011,
GSM1168838,9.0402912468,9.5261898306,5.5893484252,8.637747553,8.0572572264,12.3198484352,5.768884285,9.3505606539,10.742580983,10.9371071346,8.2483616689,10.7574177124,5.8437601252,9.987902641,7.749861153,11.7140059866,13.7621991233,9.9846174933,13.0783363163,12.7836619695,8.1426419709,8.8804396609,5.6096135468,9.1566768395,12.0664185492,8.1779455883,8.8851419288,7.6334211515,8.3712422605,10.0440369023,8.6529897533,9.6962497097,7.2150712861,5.1553685487,6.5911846602,10.1074485592,7.8821929362,5.4656713459,7.3832331859,10.0085338212,11.1197948585,21.3333333333
GSM1168838_1,9.0502912468,9.5361898306,5.5993484252,8.647747553,8.0672572264,12.3298484352,5.778884285,9.3605606539,10.752580983,10.9471071346,8.2583616689,10.7674177124,5.8537601252,9.997902641,7.759861153,11.7240059866,13.7721991233,9.9946174933,13.0883363163,12.7936619695,8.1526419709,8.8904396609,5.6196135468,9.1666768395,12.0764185492,8.1879455883,8.8951419288,7.6434211515,8.3812422605,10.0540369023,8.6629897533,9.7062497097,7.2250712861,5.1653685487,6.6011846602,10.1174485592,7.8921929362,5.4756713459,7.3932331859,10.0185338212,11.1297948585,21.3433333333
GSM1168838_2,9.0602912468,9.5461898306,5.6093484252,8.657747553,8.0772572264,12.3398484352,5.788884285,9.3705606539,10.762580983,10.9571071346,8.2683616689,10.7774177124,5.8637601252,10.007902641,7.769861153,11.7340059866,13.7821991233,10.0046174933,13.0983363163,12.8036619695,8.1626419709,8.9004396609,5.6296135468,9.1766768395,12.0864185492,8.1979455883,8.9051419288,7.6534211515,8.3912422605,10.0640369023,8.6729897533,9.7162497097,7.2350712861,5.1753685487,6.6111846602,10.1274485592,7.9021929362,5.4856713459,7.4032331859,10.0285338212,11.1397948585,21.3533333333
GSM1168838_3,9.0702912468,9.5561898306,5.6193484252,8.667747553,8.0872572264,12.3498484352,5.798884285,9.3805606539,10.772580983,10.9671071346,8.2783616689,10.7874177124,5.8737601252,10.017902641,7.779861153,11.7440059866,13.7921991233,10.0146174933,13.1083363163,12.8136619695,8.1726419709,8.9104396609,5.6396135468,9.1866768395,12.0964185492,8.2079455883,8.9151419288,7.6634211515,8.4012422605,10.0740369023,8.6829897533,9.7262497097,7.2450712861,5.1853685487,6.6211846602,10.1374485592,7.9121929362,5.4956713459,7.4132331859,10.0385338212,11.1497948585,21.3633333333
GSM1168839,9.4646780888,9.4954040442,5.731038688,8.7752967261,8.3453269422,11.8281921401,6.0292320767,9.5246270583,10.3940615245,10.4911853763,8.3305164812,11.1180913096,6.2820203888,9.75692902,7.9998256501,11.556755545,12.7817053647,10.2541874046,12.4460685967,12.1554307988,8.1386243115,8.8809158424,5.8973211729,,12.1215604575,8.7293298756,9.4567232475,7.4689321613,8.5999309157,10.3584587484,8.9626729125,9.9468552686,7.5052992864,5.3120364811,6.1004602182,10.1263716844,,6.040518162,7.4158114032,9.6470040202,10.6569497808,1.3333333333
GSM1168839_1,9.4746780888,9.5054040442,5.741038688,8.7852967261,8.3553269422,11.8381921401,6.0392320767,9.5346270583,10.4040615245,10.5011853763,8.3405164812,11.1280913096,6.2920203888,9.76692902,8.0098256501,11.566755545,12.7917053647,10.2641874046,12.4560685967,12.1654307988,8.1486243115,8.8909158424,5.9073211729,,12.1315604575,8.7393298756,9.4667232475,7.4789321613,8.6099309157,10.3684587484,8.9726729125,9.9568552686,7.5152992864,5.3220364811,6.1104602182,10.1363716844,,6.050518162,7.4258114032,9.6570040202,10.6669497808,1.3433333333
GSM1168839_2,9.4846780888,9.5154040442,5.751038688,8.7952967261,8.3653269422,11.8481921401,6.0492320767,9.5446270583,10.4140615245,10.5111853763,8.3505164812,11.1380913096,6.3020203888,9.77692902,8.0198256501,11.576755545,12.8017053647,10.2741874046,12.4660685967,12.1754307988,8.1586243115,8.9009158424,5.9173211729,,12.1415604575,8.7493298756,9.4767232475,7.4889321613,8.6199309157,10.3784587484,8.9826729125,9.9668552686,7.5252992864,5.3320364811,6.1204602182,10.1463716844,,6.060518162,7.4358114032,9.6670040202,10.6769497808,1.3533333333
GSM1168839_3,9.4946780888,9.5254040442,5.761038688,8.8052967261,8.3753269422,11.8581921401,6.0592320767,9.5546270583,10.4240615245,10.5211853763,8.3605164812,11.1480913096,6.3120203888,9.78692902,8.0298256501,11.586755545,12.8117053647,10.2841874046,12.4760685967,12.1854307988,8.1686243115,8.9109158424,5.9273211729,,12.1515604575,8.7593298756,9.4867232475,7.4989321613,8.6299309157,10.3884587484,8.9926729125,9.9768552686,7.5352992864,5.3420364811,6.1304602182,10.1563716844,,6.070518162,7.4458114032,9.6770040202,10.6869497808,1.3633333333
GSM1168840,9.1047494734,9.4375572975,5.2915982607,9.0553197487,8.1461666647,11.8381471785,6.3108862133,9.3931007431,10.5677225548,10.4842406917,8.6315253279,10.7498558361,6.3292791578,9.9930693784,7.8354986263,11.4685616485,13.1271672107,10.1851252897,12.8454287301,12.4442795963,8.5099464892,8.9929704191,5.5981832049,9.2153278932,12.5220399925,8.6159511309,8.8454383168,7.6156909385,8.4938301535,10.1968697863,9.0890209046,9.853334072,7.4246649236,5.4248614167,6.5406553413,9.7566327945,7.867866625,5.9611997626,7.4426420265,9.5944227731,10.6291109264,5.3333333333
GSM1168840_1,9.1147494734,9.4475572975,5.3015982607,9.0653197487,8.1561666647,11.8481471785,6.3208862133,9.4031007431,10.5777225548,10.4942406917,8.6415253279,10.7598558361,6.3392791578,10.0030693784,7.8454986263,11.4785616485,13.1371672107,10.1951252897,12.8554287301,12.4542795963,8.5199464892,9.0029704191,5.6081832049,9.2253278932,12.5320399925,8.6259511309,8.8554383168,7.6256909385,8.5038301535,10.2068697863,9.0990209046,9.863334072,7.4346649236,5.4348614167,6.5506553413,9.7666327945,7.877866625,5.9711997626,7.4526420265,9.6044227731,10.6391109264,5.3433333333
GSM1168840_2,9.1247494734,9.4575572975,5.3115982607,9.0753197487,8.1661666647,11.8581471785,6.3308862133,9.4131007431,10.5877225548,10.5042406917,8.6515253279,10.7698558361,6.3492791578,10.0130693784,7.8554986263,11.4885616485,13.1471672107,10.2051252897,12.8654287301,12.4642795963,8.5299464892,9.0129704191,5.6181832049,9.2353278932,12.5420399925,8.6359511309,8.8654383168,7.6356909385,8.5138301535,10.2168697863,9.1090209046,9.873334072,7.4446649236,5.4448614167,6.5606553413,9.7766327945,7.887866625,5.9811997626,7.4626420265,9.6144227731,10.6491109264,5.3533333333
GSM1168840_3,9.1347494734,9.4675572975,5.3215982607,9.0853197487,8.1761666647,11.8681471785,6.3408862133,9.4231007431,10.5977225548,10.5142406917,8.6615253279,10.7798558361,6.3592791578,10.0230693784,7.8654986263,11.4985616485,13.1571672107,10.2151252897,12.8754287301,12.4742795963,8.5399464892,9.0229704191,5.6281832049,9.2453278932,12.5520399925,8.6459511309,8.8754383168,7.6456909385,8.5238301535,10.2268697863,9.1190209046,9.883334072,7.4546649236,5.4548614167,6.5706553413,9.7866327945,7.897866625,5.9911997626,7.4726420265,9.6244227731,10.6591109264,5.3633333333
GSM1168841,9.4256828031,9.7275082755,5.8287238468,8.7868841621,8.0556385192,11.365686965,6.0174450172,9.429026229,11.3351269741,10.2894164817,8.6365380214,10.8374154867,6.2266694571,10.4187580449,8.1950310819,11.6648532291,13.3180472886,10.120764943,12.6216749406,,8.3153151404,8.6990318619,6.6505462132,9.1673149584,12.0925397003,8.1108135456,9.0454906332,7.7759035835,8.6293116988,10.3690293625,8.5354228454,9.6007805291,7.1371270907,5.7372904197,6.9971948083,10.400233693,7.6156909385,5.4469122029,8.1529316241,9.3560285768,10.385164186,9.3333333333
GSM1168841_1,9.4356828031,9.7375082755,5.8387238468,8.7968841621,8.0656385192,11.375686965,6.0274450172,9.439026229,11.3451269741,10.2994164817,8.6465380214,10.8474154867,6.2366694571,10.4287580449,8.2050310819,11.6748532291,13.3280472886,10.130764943,12.6316749406,,8.3253151404,8.7090318619,6.6605462132,9.1773149584,12.1025397003,8.1208135456,9.0554906332,7.7859035835,8.6393116988,10.3790293625,8.5454228454,9.6107805291,7.1471270907,5.7472904197,7.0071948083,10.410233693,7.6256909385,5.4569122029,8.1629316241,9.3660285768,10.395164186,9.3433333333
GSM1168841_2,9.4456828031,9.7475082755,5.8487238468,8.8068841621,8.0756385192,11.385686965,6.0374450172,9.449026229,11.3551269741,10.3094164817,8.6565380214,10.8574154867,6.2466694571,10.4387580449,8.2150310819,11.6848532291,13.3380472886,10.140764943,12.6416749406,,8.3353151404,8.7190318619,6.6705462132,9.1873149584,12.1125397003,8.1308135456,9.0654906332,7.7959035835,8.6493116988,10.3890293625,8.5554228454,9.6207805291,7.1571270907,5.7572904197,7.0171948083,10.420233693,7.6356909385,5.4669122029,8.1729316241,9.3760285768,10.405164186,9.3533333333
GSM1168841_3,9.4556828031,9.7575082755,5.8587238468,8.8168841621,8.0856385192,11.395686965,6.0474450172,9.459026229,11.3651269741,10.3194164817,8.6665380214,10.8674154867,6.2566694571,10.4487580449,8.2250310819,11.6948532291,13.3480472886,10.150764943,12.6516749406,,8.3453151404,8.7290318619,6.6805462132,9.1973149584,12.1225397003,8.1408135456,9.0754906332,7.8059035835,8.6593116988,10.3990293625,8.5654228454,9.6307805291,7.1671270907,5.7672904197,7.0271948083,10.430233693,7.6456909385,5.4769122029,8.1829316241,9.3860285768,10.415164186,9.3633333333
GSM1168842,8.9659862721,9.4903489869,5.7915018094,8.7674855287,8.480630349,11.9426947289,6.0350112731,9.3149306931,11.159519581,10.452752607,8.5324861208,10.497447814,6.3868903374,10.1839136315,8.4407149514,11.7466904271,13.8658482237,10.0662030822,12.9795988792,12.4113958587,8.6367714939,8.7774518525,5.8269973815,9.1718259957,12.3494203601,8.3003774503,8.9088468085,7.6728382287,8.5648683197,10.0342521995,8.9042838245,9.852168723,7.3878333974,5.7737470503,7.2671354362,9.9780402105,7.9080292979,6.2485087123,7.6467301841,9.622578697,10.6576729576,13.25
GSM1168842_1,8.9759862721,9.5003489869,5.8015018094,8.7774855287,8.490630349,11.9526947289,6.0450112731,9.3249306931,11.169519581,10.462752607,8.5424861208,10.507447814,6.3968903374,10.1939136315,8.4507149514,11.7566904271,13.8758482237,10.0762030822,12.9895988792,12.4213958587,8.6467714939,8.7874518525,5.8369973815,9.1818259957,12.3594203601,8.3103774503,8.9188468085,7.6828382287,8.5748683197,10.0442521995,8.9142838245,9.862168723,7.3978333974,5.7837470503,7.2771354362,9.9880402105,7.9180292979,6.2585087123,7.6567301841,9.632578697,10.6676729576,13.26
GSM1168842_2,8.9859862721,9.5103489869,5.8115018094,8.7874855287,8.500630349,11.9626947289,6.0550112731,9.3349306931,11.179519581,10.472752607,8.5524861208,10.517447814,6.4068903374,10.2039136315,8.4607149514,11.7666904271,13.8858482237,10.0862030822,12.9995988792,12.4313958587,8.6567714939,8.7974518525,5.8469973815,9.1918259957,12.3694203601,8.3203774503,8.9288468085,7.6928382287,8.5848683197,10.0542521995,8.9242838245,9.872168723,7.4078333974,5.7937470503,7.2871354362,9.9980402105,7.9280292979,6.2685087123,7.6667301841,9.642578697,10.6776729576,13.27
GSM1168842_3,8.9959862721,9.5203489869,5.8215018094,8.7974855287,8.510630349,11.9726947289,6.0650112731,9.3449306931,11.189519581,10.482752607,8.5624861208,10.527447814,6.4168903374,10.2139136315,8.4707149514,11.7766904271,13.8958482237,10.0962030822,13.0095988792,12.4413958587,8.6667714939,8.8074518525,5.8569973815,9.2018259957,12.3794203601,8.3303774503,8.9388468085,7.7028382287,8.5948683197,10.0642521995,8.9342838245,9.882168723,7.4178333974,5.8037470503,7.2971354362,10.0080402105,7.9380292979,6.2785087123,7.6767301841,9.652578697,10.6876729576,13.28
GSM1168843,9.1542235173,9.4346864825,5.5460317615,8.7852201654,8.4339749622,11.8220105486,6.2509191005,9.3174628338,10.8167035893,10.4166391518,8.5072930629,10.6820082548,6.04277285,10.0040711621,8.3214294575,11.6056143127,13.5664852088,10.3330634451,12.7466289235,12.3524872828,8.6782256577,8.7326886323,6.3498107581,9.0894868297,12.2460633671,8.4183734074,9.0984134767,7.7732915954,8.8018408448,10.336020532,8.6487631471,9.9063778911,7.4723736979,5.6028841977,7.4852845397,9.9340986863,7.7742204266,5.8508409714,7.642562298,9.1595904036,10.4475405609,17.4166666667
GSM1168843_1,9.1642235173,9.4446864825,5.5560317615,8.7952201654,8.4439749622,11.8320105486,6.2609191005,9.3274628338,10.8267035893,10.4266391518,8.5172930629,10.6920082548,6.05277285,10.0140711621,8.3314294575,11.6156143127,13.5764852088,10.3430634451,12.7566289235,12.3624872828,8.6882256577,8.7426886323,6.3598107581,9.0994868297,12.2560633671,8.4283734074,9.1084134767,7.7832915954,8.8118408448,10.346020532,8.6587631471,9.9163778911,7.4823736979,5.6128841977,7.4952845397,9.9440986863,7.7842204266,5.8608409714,7.652562298,9.1695904036,10.4575405609,17.4266666667
GSM1168843_2,9.1742235173,9.4546864825,5.5660317615,8.8052201654,8.4539749622,11.8420105486,6.2709191005,9.3374628338,10.8367035893,10.4366391518,8.5272930629,10.7020082548,6.06277285,10.0240711621,8.3414294575,11.6256143127,13.5864852088,10.3530634451,12.7666289235,12.3724872828,8.6982256577,8.7526886323,6.3698107581,9.1094868297,12.2660633671,8.4383734074,9.1184134767,7.7932915954,8.8218408448,10.356020532,8.6687631471,9.9263778911,7.4923736979,5.6228841977,7.5052845397,9.9540986863,7.7942204266,5.8708409714,7.662562298,9.1795904036,10.4675405609,17.4366666667
GSM1168843_3,9.1842235173,9.4646864825,5.5760317615,8.8152201654,8.4639749622,11.8520105486,6.2809191005,9.3474628338,10.8467035893,10.4466391518,8.5372930629,10.7120082548,6.07277285,10.0340711621,8.3514294575,11.6356143127,13.5964852088,10.3630634451,12.7766289235,12.3824872828,8.7082256577,8.7626886323,6.3798107581,9.1194868297,12.2760633671,8.4483734074,9.1284134767,7.8032915954,8.8318408448,10.366020532,8.6787631471,9.9363778911,7.5023736979,5.6328841977,7.5152845397,9.9640986863,7.8042204266,5.8808409714,7.672562298,9.1895904036,10.4775405609,17.4466666667
GSM1168844,9.1891688871,9.2526354689,4.627478141,8.8787759059,7.6996286006,11.2756739558,6.3161380163,9.5862155585,10.0843580407,10.5009984524,8.5846444982,10.9096764189,6.2519034954,9.5957417371,8.2680038219,11.1510979146,12.5929506375,10.3298864737,12.1894480691,12.1851194168,8.5539968196,8.9932236526,5.1094497719,9.3797818092,12.4535574076,8.6410675402,8.6011160765,7.5523078991,8.9458066687,10.2268404262,8.8486045483,10.1451656862,7.4515103784,5.102027491,6.5281815437,10.1007778783,,6.2256579163,6.6892632024,8.9816705594,10.4676273689,21.3666666667
