sample,AK5,C12orf75,CAMKK1,CD1C,CD38,CHSY1,CLEC10A,CYB561,DDIT4,DHRS13,DTYMK,EPHX2,FKBP4,GHRL,GNG2,GPCPD1,GZMB,ID3,IL13RA1,IL1B,LLGL2,MEGF6,MS4A3,MUM1,NPEPL1,NR1D1,NR1D2,NSUN3,PARP2,PDK1,PER1,PGPEP1,POLH,REM2,SH2D1B,SLPI,STIP1,SYT11,TCN1,TIAM2,ZNF438,target
GSM1371782_1,8.245625,7.989268,5.420442,9.601297,7.52356,10.992314,7.62253,9.500195,7.605991,9.847185,8.612377,9.17549,10.36665,8.359325,10.873477,4.436775,11.755405,8.785676,10.574817,10.514248,8.133229,7.452176,8.968079,5.665805,8.778255,6.847879,6.614933,8.377637,7.635605,10.375788,7.242638,9.018235,7.478831,9.903555,7.872042,10.577998,8.711774,9.141228,8.462736,6.12979,8.495248,12.01
GSM1371782_2,8.255625,7.999268,5.430442,9.611297,7.53356,11.002314,7.63253,9.510195,7.615991,9.857185,8.622377,9.18549,10.37665,8.369325,10.883477,4.446775,11.765405,8.795676,10.584817,10.524248,8.143229,7.462176,8.978079,5.675805,8.788255,6.857879,6.624933,8.387637,7.645605,10.385788,7.252638,9.028235,7.488831,9.913555,7.882042,10.587998,8.721774,9.151228,8.472736,6.13979,8.505248,12.02
GSM1371782_3,8.265625,8.009268,5.440442,9.621297,7.54356,11.012314,7.64253,9.520195,7.625991,9.867185,8.632377,9.19549,10.38665,8.379325,10.893477,4.456775,11.775405,8.805676,10.594817,10.534248,8.153229,7.472176,8.988079,5.685805,8.798255,6.867879,6.634933,8.397637,7.655605,10.395788,7.262638,9.038235,7.498831,9.923555,7.892042,10.597998,8.731774,9.161228,8.482736,6.14979,8.515248,12.03
GSM1371782_4,8.275625,8.019268,5.450442,9.631297,7.55356,11.022314,7.65253,9.530195,7.635991,9.877185,8.642377,9.20549,10.39665,8.389325,10.903477,4.466775,11.785405,8.815676,10.604817,10.544248,8.163229,7.482176,8.998079,5.695805,8.808255,6.877879,6.644933,8.407637,7.665605,10.405788,7.272638,9.048235,7.508831,9.933555,7.902042,10.607998,8.741774,9.171228,8.492736,6.15979,8.525248,12.04
GSM1371783,9.665602,7.763022,5.376909,9.861564,7.178026,10.945512,7.685984,9.101065,7.424412,10.099852,8.690348,10.271555,10.429197,8.124743,10.422819,4.247638,11.618677,9.311501,10.247648,10.204103,7.834293,7.020585,8.921994,5.913954,8.317179,6.990401,6.75344,8.54628,7.654478,10.801055,7.335026,9.130451,7.718772,10.055477,7.132941,10.622401,8.821967,8.812037,8.826121,6.846265,8.343237,0
GSM1371783_1,9.675602,7.773022,5.386909,9.871564,7.188026,10.955512,7.695984,9.111065,7.434412,10.109852,8.700348,10.281555,10.439197,8.134743,10.432819,4.257638,11.628677,9.321501,10.257648,10.214103,7.844293,7.030585,8.931994,5.923954,8.327179,7.000401,6.76344,8.55628,7.664478,10.811055,7.345026,9.140451,7.728772,10.065477,7.142941,10.632401,8.831967,8.822037,8.836121,6.856265,8.353237,0.01
GSM1371783_2,9.685602,7.783022,5.396909,9.881564,7.198026,10.965512,7.705984,9.121065,7.444412,10.119852,8.710348,10.291555,10.449197,8.144743,10.442819,4.267638,11.638677,9.331501,10.267648,10.224103,7.854293,7.040585,8.941994,5.933954,8.337179,7.010401,6.77344,8.56628,7.674478,10.821055,7.355026,9.150451,7.738772,10.075477,7.152941,10.642401,8.841967,8.832037,8.846121,6.866265,8.363237,0.02
GSM1371783_3,9.695602,7.793022,5.406909,9.891564,7.208026,10.975512,7.715984,9.131065,7.454412,10.129852,8.720348,10.301555,10.459197,8.154743,10.452819,4.277638,11.648677,9.341501,10.277648,10.234103,7.864293,7.050585,8.951994,5.943954,8.347179,7.020401,6.78344,8.57628,7.684478,10.831055,7.365026,9.160451,7.748772,10.085477,7.162941,10.652401,8.851967,8.842037,8.856121,6.876265,8.373237,0.03
GSM1371783_4,9.705602,7.803022,5.416909,9.901564,7.218026,10.985512,7.725984,9.141065,7.464412,10.139852,8.730348,10.311555,10.469197,8.164743,10.462819,4.287638,11.658677,9.351501,10.287648,10.244103,7.874293,7.060585,8.961994,5.953954,8.357179,7.030401,6.79344,8.58628,7.694478,10.841055,7.375026,9.170451,7.758772,10.095477,7.172941,10.662401,8.861967,8.852037,8.866121,6.886265,8.383237,0.04
GSM1371784,8.736306,8.028781,5.23429,9.482803,7.262115,11.225039,8.091134,8.987929,7.293473,10.100569,8.711498,10.237325,10.395074,8.081045,10.801211,3.736008,10.713288,9.182159,10.133691,10.757814,7.884286,7.081236,8.617135,5.72076,8.460187,6.561301,7.384366,8.946756,7.750473,10.651735,7.214175,8.984318,7.374641,10.240713,7.188389,10.518591,8.439235,8.542876,7.999483,6.587883,8.594528,4
GSM1371784_1,8.746306,8.038781,5.24429,9.492803,7.272115,11.235039,8.101134,8.997929,7.303473,10.110569,8.721498,10.247325,10.405074,8.091045,10.811211,3.746008,10.723288,9.192159,10.143691,10.767814,7.894286,7.091236,8.627135,5.73076,8.470187,6.571301,7.394366,8.956756,7.760473,10.661735,7.224175,8.994318,7.384641,10.250713,7.198389,10.528591,8.449235,8.552876,8.009483,6.597883,8.604528,4.01
GSM1371784_2,8.756306,8.048781,5.25429,9.502803,7.282115,11.245039,8.111134,9.007929,7.313473,10.120569,8.731498,10.257325,10.415074,8.101045,10.821211,3.756008,10.733288,9.202159,10.153691,10.777814,7.904286,7.101236,8.637135,5.74076,8.480187,6.581301,7.404366,8.966756,7.770473,10.671735,7.234175,9.004318,7.394641,10.260713,7.208389,10.538591,8.459235,8.562876,8.019483,6.607883,8.614528,4.02
GSM1371784_3,8.766306,8.058781,5.26429,9.512803,7.292115,11.255039,8.121134,9.017929,7.323473,10.130569,8.741498,10.267325,10.425074,8.111045,10.831211,3.766008,10.743288,9.212159,10.163691,10.787814,7.914286,7.111236,8.647135,5.75076,8.490187,6.591301,7.414366,8.976756,7.780473,10.681735,7.244175,9.014318,7.404641,10.270713,7.218389,10.548591,8.469235,8.572876,8.029483,6.617883,8.624528,4.03
GSM1371784_4,8.776306,8.068781,5.27429,9.522803,7.302115,11.265039,8.131134,9.027929,7.333473,10.140569,8.751498,10.277325,10.435074,8.121045,10.841211,3.776008,10.753288,9.222159,10.173691,10.797814,7.924286,7.121236,8.657135,5.76076,8.500187,6.601301,7.424366,8.986756,7.790473,10.691735,7.254175,9.024318,7.414641,10.280713,7.228389,10.558591,8.479235,8.582876,8.039483,6.627883,8.634528,4.04
GSM1371785,8.560897,7.994972,5.279314,9.61883,7.231807,11.097498,7.990359,9.02378,8.520583,10.034939,8.670981,10.028518,10.437148,8.386243,10.675011,4.019053,11.435924,8.702525,10.581101,10.541453,7.944008,6.919131,8.771484,5.653926,8.439695,6.495845,7.452761,8.85745,7.661664,10.522378,7.770231,9.037148,7.554489,10.204191,7.760693,10.682886,8.648827,8.691348,8.390176,6.985723,8.737316,8
GSM1371785_1,8.570897,8.004972,5.289314,9.62883,7.241807,11.107498,8.000359,9.03378,8.530583,10.044939,8.680981,10.038518,10.447148,8.396243,10.685011,4.029053,11.445924,8.712525,10.591101,10.551453,7.954008,6.929131,8.781484,5.663926,8.449695,6.505845,7.462761,8.86745,7.671664,10.532378,7.780231,9.047148,7.564489,10.214191,7.770693,10.692886,8.658827,8.701348,8.400176,6.995723,8.747316,8.01
GSM1371785_2,8.580897,8.014972,5.299314,9.63883,7.251807,11.117498,8.010359,9.04378,8.540583,10.054939,8.690981,10.048518,10.457148,8.406243,10.695011,4.039053,11.455924,8.722525,10.601101,10.561453,7.964008,6.939131,8.791484,5.673926,8.459695,6.515845,7.472761,8.87745,7.681664,10.542378,7.790231,9.057148,7.574489,10.224191,7.780693,10.702886,8.668827,8.711348,8.410176,7.005723,8.757316,8.02
GSM1371785_3,8.590897,8.024972,5.309314,9.64883,7.261807,11.127498,8.020359,9.05378,8.550583,10.064939,8.700981,10.058518,10.467148,8.416243,10.705011,4.049053,11.465924,8.732525,10.611101,10.571453,7.974008,6.949131,8.801484,5.683926,8.469695,6.525845,7.482761,8.88745,7.691664,10.552378,7.800231,9.067148,7.584489,10.234191,7.790693,10.712886,8.678827,8.721348,8.420176,7.015723,8.767316,8.03
GSM1371785_4,8.600897,8.034972,5.319314,9.65883,7.271807,11.137498,8.030359,9.06378,8.560583,10.074939,8.710981,10.068518,10.477148,8.426243,10.715011,4.059053,11.475924,8.742525,10.621101,10.581453,7.984008,6.959131,8.811484,5.693926,8.479695,6.535845,7.492761,8.89745,7.701664,10.562378,7.810231,9.077148,7.594489,10.244191,7.800693,10.722886,8.688827,8.731348,8.430176,7.025723,8.777316,8.04
GSM1371786,8.772516,8.073418,5.468885,9.587584,7.024518,10.886095,7.50926,8.981882,7.799565,9.810774,8.621684,9.570223,10.341987,8.446669,10.917239,3.871944,12.204272,8.813142,10.376876,10.147624,7.887554,7.298786,9.454127,5.66048,8.445368,6.218616,6.623543,8.861405,7.176662,10.656773,7.058111,9.001987,7.465787,9.893282,8.121674,10.211596,8.469754,8.994701,8.8436,6.867172,7.7551,16
GSM1371786_1,8.782516,8.083418,5.478885,9.597584,7.034518,10.896095,7.51926,8.991882,7.809565,9.820774,8.631684,9.580223,10.351987,8.456669,10.927239,3.881944,12.214272,8.823142,10.386876,10.157624,7.897554,7.308786,9.464127,5.67048,8.455368,6.228616,6.633543,8.871405,7.186662,10.666773,7.068111,9.011987,7.475787,9.903282,8.131674,10.221596,8.479754,9.004701,8.8536,6.877172,7.7651,16.01
GSM1371786_2,8.792516,8.093418,5.488885,9.607584,7.044518,10.906095,7.52926,9.001882,7.819565,9.830774,8.641684,9.590223,10.361987,8.466669,10.937239,3.891944,12.224272,8.833142,10.396876,10.167624,7.907554,7.318786,9.474127,5.68048,8.465368,6.238616,6.643543,8.881405,7.196662,10.676773,7.078111,9.021987,7.485787,9.913282,8.141674,10.231596,8.489754,9.014701,8.8636,6.887172,7.7751,16.02
GSM1371786_3,8.802516,8.103418,5.498885,9.617584,7.054518,10.916095,7.53926,9.011882,7.829565,9.840774,8.651684,9.600223,10.371987,8.476669,10.947239,3.901944,12.234272,8.843142,10.406876,10.177624,7.917554,7.328786,9.484127,5.69048,8.475368,6.248616,6.653543,8.891405,7.206662,10.686773,7.088111,9.031987,7.495787,9.923282,8.151674,10.241596,8.499754,9.024701,8.8736,6.897172,7.7851,16.03
GSM1371786_4,8.812516,8.113418,5.508885,9.627584,7.064518,10.926095,7.54926,9.021882,7.839565,9.850774,8.661684,9.610223,10.381987,8.486669,10.957239,3.911944,12.244272,8.853142,10.416876,10.187624,7.927554,7.338786,9.494127,5.70048,8.485368,6.258616,6.663543,8.901405,7.216662,10.696773,7.098111,9.041987,7.505787,9.933282,8.161674,10.251596,8.509754,9.034701,8.8836,6.907172,7.7951,16.04
GSM1371787,9.186857,8.477892,5.351291,9.722317,7.977785,10.483892,7.96209,9.417163,8.147747,9.501618,8.90326,10.342663,10.507656,7.896195,10.374218,4.256409,12.475666,9.256778,9.827607,9.774434,8.237576,7.101497,9.486241,5.675365,8.314171,6.756998,7.286917,8.813396,7.881463,10.796235,7.547872,9.275205,7.660007,9.651718,8.283959,9.568544,8.776324,8.836434,9.033858,5.654154,7.889542,8
GSM1371787_1,9.196857,8.487892,5.361291,9.732317,7.987785,10.493892,7.97209,9.427163,8.157747,9.511618,8.91326,10.352663,10.517656,7.906195,10.384218,4.266409,12.485666,9.266778,9.837607,9.784434,8.247576,7.111497,9.496241,5.685365,8.324171,6.766998,7.296917,8.823396,7.891463,10.806235,7.557872,9.285205,7.670007,9.661718,8.293959,9.578544,8.786324,8.846434,9.043858,5.664154,7.899542,8.01
GSM1371787_2,9.206857,8.497892,5.371291,9.742317,7.997785,10.503892,7.98209,9.437163,8.167747,9.521618,8.92326,10.362663,10.527656,7.916195,10.394218,4.276409,12.495666,9.276778,9.847607,9.794434,8.257576,7.121497,9.506241,5.695365,8.334171,6.776998,7.306917,8.833396,7.901463,10.816235,7.567872,9.295205,7.680007,9.671718,8.303959,9.588544,8.796324,8.856434,9.053858,5.674154,7.909542,8.02
GSM1371787_3,9.216857,8.507892,5.381291,9.752317,8.007785,10.513892,7.99209,9.447163,8.177747,9.531618,8.93326,10.372663,10.537656,7.926195,10.404218,4.286409,12.505666,9.286778,9.857607,9.804434,8.267576,7.131497,9.516241,5.705365,8.344171,6.786998,7.316917,8.843396,7.911463,10.826235,7.577872,9.305205,7.690007,9.681718,8.313959,9.598544,8.806324,8.866434,9.063858,5.684154,7.919542,8.03
GSM1371787_4,9.226857,8.517892,5.391291,9.762317,8.017785,10.523892,8.00209,9.457163,8.187747,9.541618,8.94326,10.382663,10.547656,7.936195,10.414218,4.296409,12.515666,9.296778,9.867607,9.814434,8.277576,7.141497,9.526241,5.715365,8.354171,6.796998,7.326917,8.853396,7.921463,10.836235,7.587872,9.315205,7.700007,9.691718,8.323959,9.608544,8.816324,8.876434,9.073858,5.694154,7.929542,8.04
GSM1371788,8.699189,8.221247,5.213138,9.568761,7.062069,11.13419,7.771812,8.907119,7.112781,10.305092,8.530902,9.534578,10.469647,8.27726,10.649578,4.203695,12.382494,8.864463,10.491492,10.692326,7.978027,7.393376,9.050444,5.38712,8.505917,6.624327,6.78679,8.712628,7.441357,10.586121,7.089215,9.125207,7.468961,10.043611,8.36689,10.764156,8.816964,9.065342,8.8342,7.209852,8.457504,20
GSM1371788_1,8.709189,8.231247,5.223138,9.578761,7.072069,11.14419,7.781812,8.917119,7.122781,10.315092,8.540902,9.544578,10.479647,8.28726,10.659578,4.213695,12.392494,8.874463,10.501492,10.702326,7.988027,7.403376,9.060444,5.39712,8.515917,6.634327,6.79679,8.722628,7.451357,10.596121,7.099215,9.135207,7.478961,10.053611,8.37689,10.774156,8.826964,9.075342,8.8442,7.219852,8.467504,20.01
GSM1371788_2,8.719189,8.241247,5.233138,9.588761,7.082069,11.15419,7.791812,8.927119,7.132781,10.325092,8.550902,9.554578,10.489647,8.29726,10.669578,4.223695,12.402494,8.884463,10.511492,10.712326,7.998027,7.413376,9.070444,5.40712,8.525917,6.644327,6.80679,8.732628,7.461357,10.606121,7.109215,9.145207,7.488961,10.063611,8.38689,10.784156,8.836964,9.085342,8.8542,7.229852,8.477504,20.02
GSM1371788_3,8.729189,8.251247,5.243138,9.598761,7.092069,11.16419,7.801812,8.937119,7.142781,10.335092,8.560902,9.564578,10.499647,8.30726,10.679578,4.233695,12.412494,8.894463,10.521492,10.722326,8.008027,7.423376,9.080444,5.41712,8.535917,6.654327,6.81679,8.742628,7.471357,10.616121,7.119215,9.155207,7.498961,10.073611,8.39689,10.794156,8.846964,9.095342,8.8642,7.239852,8.487504,20.03
GSM1371788_4,8.739189,8.261247,5.253138,9.608761,7.102069,11.17419,7.811812,8.947119,7.152781,10.345092,8.570902,9.574578,10.509647,8.31726,10.689578,4.243695,12.422494,8.904463,10.531492,10.732326,8.018027,7.433376,9.090444,5.42712,8.545917,6.664327,6.82679,8.752628,7.481357,10.626121,7.129215,9.165207,7.508961,10.083611,8.40689,10.804156,8.856964,9.105342,8.8742,7.249852,8.497504,20.04
GSM1371789,8.61477,7.710631,5.443903,9.249121,7.367142,10.756536,7.110072,9.501553,7.644441,10.543922,8.47598,9.29058,9.890934,8.350911,10.74444,3.854143,11.77474,8.601297,10.555735,10.209881,8.258169,7.698776,9.386195,5.479436,8.885697,7.032262,6.718944,8.650671,7.79041,10.616386,7.130792,9.200012,7.478865,9.506856,7.895739,11.362516,8.452309,9.149562,8.37238,6.300873,8.426425,4
GSM1371789_1,8.62477,7.720631,5.453903,9.259121,7.377142,10.766536,7.120072,9.511553,7.654441,10.553922,8.48598,9.30058,9.900934,8.360911,10.75444,3.864143,11.78474,8.611297,10.565735,10.219881,8.268169,7.708776,9.396195,5.489436,8.895697,7.042262,6.728944,8.660671,7.80041,10.626386,7.140792,9.210012,7.488865,9.516856,7.905739,11.372516,8.462309,9.159562,8.38238,6.310873,8.436425,4.01
GSM1371789_2,8.63477,7.730631,5.463903,9.269121,7.387142,10.776536,7.130072,9.521553,7.664441,10.563922,8.49598,9.31058,9.910934,8.370911,10.76444,3.874143,11.79474,8.621297,10.575735,10.229881,8.278169,7.718776,9.406195,5.499436,8.905697,7.052262,6.738944,8.670671,7.81041,10.636386,7.150792,9.220012,7.498865,9.526856,7.915739,11.382516,8.472309,9.169562,8.39238,6.320873,8.446425,4.02
GSM1371789_3,8.64477,7.740631,5.473903,9.279121,7.397142,10.786536,7.140072,9.531553,7.674441,10.573922,8.50598,9.32058,9.920934,8.380911,10.77444,3.884143,11.80474,8.631297,10.585735,10.239881,8.288169,7.728776,9.416195,5.509436,8.915697,7.062262,6.748944,8.680671,7.82041,10.646386,7.160792,9.230012,7.508865,9.536856,7.925739,11.392516,8.482309,9.179562,8.40238,6.330873,8.456425,4.03
GSM1371789_4,8.65477,7.750631,5.483903,9.289121,7.407142,10.796536,7.150072,9.541553,7.684441,10.583922,8.51598,9.33058,9.930934,8.390911,10.78444,3.894143,11.81474,8.641297,10.595735,10.249881,8.298169,7.738776,9.426195,5.519436,8.925697,7.072262,6.758944,8.690671,7.83041,10.656386,7.170792,9.240012,7.518865,9.546856,7.935739,11.402516,8.492309,9.189562,8.41238,6.340873,8.466425,4.04
GSM1371790,8.839113,8.458224,5.509107,9.690059,8.280095,10.759645,7.986569,9.321475,8.104697,9.525118,8.878279,9.933749,10.651564,8.00672,10.635238,3.62215,12.642494,9.035146,10.360054,10.108211,8.397122,6.987772,9.528036,5.793884,8.568009,6.761382,7.080311,8.71879,7.764776,10.461022,7.351567,9.142188,7.741116,9.644199,8.598208,9.313991,9.002857,8.913664,9.115307,6.375042,8.217738,12
GSM1371790_1,8.849113,8.468224,5.519107,9.700059,8.290095,10.769645,7.996569,9.331475,8.114697,9.535118,8.888279,9.943749,10.661564,8.01672,10.645238,3.63215,12.652494,9.045146,10.370054,10.118211,8.407122,6.997772,9.538036,5.803884,8.578009,6.771382,7.090311,8.72879,7.774776,10.471022,7.361567,9.152188,7.751116,9.654199,8.608208,9.323991,9.012857,8.923664,9.125307,6.385042,8.227738,12.01
GSM1371790_2,8.859113,8.478224,5.529107,9.710059,8.300095,10.779645,8.006569,9.341475,8.124697,9.545118,8.898279,9.953749,10.671564,8.02672,10.655238,3.64215,12.662494,9.055146,10.380054,10.128211,8.417122,7.007772,9.548036,5.813884,8.588009,6.781382,7.100311,8.73879,7.784776,10.481022,7.371567,9.162188,7.761116,9.664199,8.618208,9.333991,9.022857,8.933664,9.135307,6.395042,8.237738,12.02
GSM1371790_3,8.869113,8.488224,5.539107,9.720059,8.310095,10.789645,8.016569,9.351475,8.134697,9.555118,8.908279,9.963749,10.681564,8.03672,10.665238,3.65215,12.672494,9.065146,10.390054,10.138211,8.427122,7.017772,9.558036,5.823884,8.598009,6.791382,7.110311,8.74879,7.794776,10.491022,7.381567,9.172188,7.771116,9.674199,8.628208,9.343991,9.032857,8.943664,9.145307,6.405042,8.247738,12.03
GSM1371790_4,8.879113,8.498224,5.549107,9.730059,8.320095,10.799645,8.026569,9.361475,8.144697,9.565118,8.918279,9.973749,10.691564,8.04672,10.675238,3.66215,12.682494,9.075146,10.400054,10.148211,8.437122,7.027772,9.568036,5.833884,8.608009,6.801382,7.120311,8.75879,7.804776,10.501022,7.391567,9.182188,7.781116,9.684199,8.638208,9.353991,9.042857,8.953664,9.155307,6.415042,8.257738,12.04
GSM1371791,8.716847,8.033908,5.45235,9.881979,7.592459,11.246042,8.089117,9.054016,7.466251,10.251038,8.671809,10.073912,10.396936,8.019909,10.696846,3.994004,11.378065,8.9721,10.289035,10.906136,7.988363,6.943437,9.240008,5.721338,8.45877,6.277307,7.088793,8.899083,8.015645,10.521029,7.2161,9.025495,7.532315,10.307871,7.905028,10.183244,8.536156,8.759919,8.203057,6.750543,8.702673,16
GSM1371791_1,8.726847,8.043908,5.46235,9.891979,7.602459,11.256042,8.099117,9.064016,7.476251,10.261038,8.681809,10.083912,10.406936,8.029909,10.706846,4.004004,11.388065,8.9821,10.299035,10.916136,7.998363,6.953437,9.250008,5.731338,8.46877,6.287307,7.098793,8.909083,8.025645,10.531029,7.2261,9.035495,7.542315,10.317871,7.915028,10.193244,8.546156,8.769919,8.213057,6.760543,8.712673,16.01
GSM1371791_2,8.736847,8.053908,5.47235,9.901979,7.612459,11.266042,8.109117,9.074016,7.486251,10.271038,8.691809,10.093912,10.416936,8.039909,10.716846,4.014004,11.398065,8.9921,10.309035,10.926136,8.008363,6.963437,9.260008,5.741338,8.47877,6.297307,7.108793,8.919083,8.035645,10.541029,7.2361,9.045495,7.552315,10.327871,7.925028,10.203244,8.556156,8.779919,8.223057,6.770543,8.722673,16.02
GSM1371791_3,8.746847,8.063908,5.48235,9.911979,7.622459,11.276042,8.119117,9.084016,7.496251,10.281038,8.701809,10.103912,10.426936,8.049909,10.726846,4.024004,11.408065,9.0021,10.319035,10.936136,8.018363,6.973437,9.270008,5.751338,8.48877,6.307307,7.118793,8.929083,8.045645,10.551029,7.2461,9.055495,7.562315,10.337871,7.935028,10.213244,8.566156,8.789919,8.233057,6.780543,8.732673,16.03
GSM1371791_4,8.756847,8.073908,5.49235,9.921979,7.632459,11.286042,8.129117,9.094016,7.506251,10.291038,8.711809,10.113912,10.436936,8.059909,10.736846,4.034004,11.418065,9.0121,10.329035,10.946136,8.028363,6.983437,9.280008,5.761338,8.49877,6.317307,7.128793,8.939083,8.055645,10.561029,7.2561,9.065495,7.572315,10.347871,7.945028,10.223244,8.576156,8.799919,8.243057,6.790543,8.742673,16.04
GSM1371792,10.045368,7.833163,5.172597,10.171776,7.160615,10.048747,7.623415,9.230212,8.001572,10.326569,9.206875,10.40139,10.321782,8.182793,10.401911,3.983068,11.913329,9.199151,10.446638,9.738073,8.264654,7.564667,10.171092,5.683367,8.691932,6.695778,6.395616,8.59528,8.039043,11.047605,7.396921,8.987656,7.580486,9.637938,7.170474,10.929612,8.715207,8.740328,8.986487,6.693495,8.242404,20
GSM1371792_1,10.055368,7.843163,5.182597,10.181776,7.170615,10.058747,7.633415,9.240212,8.011572,10.336569,9.216875,10.41139,10.331782,8.192793,10.411911,3.993068,11.923329,9.209151,10.456638,9.748073,8.274654,7.574667,10.181092,5.693367,8.701932,6.705778,6.405616,8.60528,8.049043,11.057605,7.406921,8.997656,7.590486,9.647938,7.180474,10.939612,8.725207,8.750328,8.996487,6.703495,8.252404,20.01
GSM1371792_2,10.065368,7.853163,5.192597,10.191776,7.180615,10.068747,7.643415,9.250212,8.021572,10.346569,9.226875,10.42139,10.341782,8.202793,10.421911,4.003068,11.933329,9.219151,10.466638,9.758073,8.284654,7.584667,10.191092,5.703367,8.711932,6.715778,6.415616,8.61528,8.059043,11.067605,7.416921,9.007656,7.600486,9.657938,7.190474,10.949612,8.735207,8.760328,9.006487,6.713495,8.262404,20.02
GSM1371792_3,10.075368,7.863163,5.202597,10.201776,7.190615,10.078747,7.653415,9.260212,8.031572,10.356569,9.236875,10.43139,10.351782,8.212793,10.431911,4.013068,11.943329,9.229151,10.476638,9.768073,8.294654,7.594667,10.201092,5.713367,8.721932,6.725778,6.425616,8.62528,8.069043,11.077605,7.426921,9.017656,7.610486,9.667938,7.200474,10.959612,8.745207,8.770328,9.016487,6.723495,8.272404,20.03
GSM1371792_4,10.085368,7.873163,5.212597,10.211776,7.200615,10.088747,7.663415,9.270212,8.041572,10.366569,9.246875,10.44139,10.361782,8.222793,10.441911,4.023068,11.953329,9.239151,10.486638,9.778073,8.304654,7.604667,10.211092,5.723367,8.731932,6.735778,6.435616,8.63528,8.079043,11.087605,7.436921,9.027656,7.620486,9.677938,7.210474,10.969612,8.755207,8.780328,9.026487,6.733495,8.282404,20.04
GSM1371793,8.575035,8.359411,5.575651,9.527736,7.410237,10.923095,7.486231,9.046482,7.829195,10.026744,8.505911,9.489543,10.275759,8.368628,10.935828,4.197102,12.706555,8.56627,10.45755,10.499153,8.210871,7.255954,8.955658,5.295611,8.418576,6.632411,6.874188,8.879006,7.405967,10.491986,7.005946,9.006401,7.472895,10.011584,8.73596,10.308574,8.666535,9.16121,8.928048,7.180613,8.262278,16
GSM1371793_1,8.585035,8.369411,5.585651,9.537736,7.420237,10.933095,7.496231,9.056482,7.839195,10.036744,8.515911,9.499543,10.285759,8.378628,10.945828,4.207102,12.716555,8.57627,10.46755,10.509153,8.220871,7.265954,8.965658,5.305611,8.428576,6.642411,6.884188,8.889006,7.415967,10.501986,7.015946,9.016401,7.482895,10.021584,8.74596,10.318574,8.676535,9.17121,8.938048,7.190613,8.272278,16.01
GSM1371793_2,8.595035,8.379411,5.595651,9.547736,7.430237,10.943095,7.506231,9.066482,7.849195,10.046744,8.525911,9.509543,10.295759,8.388628,10.955828,4.217102,12.726555,8.58627,10.47755,10.519153,8.230871,7.275954,8.975658,5.315611,8.438576,6.652411,6.894188,8.899006,7.425967,10.511986,7.025946,9.026401,7.492895,10.031584,8.75596,10.328574,8.686535,9.18121,8.948048,7.200613,8.282278,16.02
GSM1371793_3,8.605035,8.389411,5.605651,9.557736,7.440237,10.953095,7.516231,9.076482,7.859195,10.056744,8.535911,9.519543,10.305759,8.398628,10.965828,4.227102,12.736555,8.59627,10.48755,10.529153,8.240871,7.285954,8.985658,5.325611,8.448576,6.662411,6.904188,8.909006,7.435967,10.521986,7.035946,9.036401,7.502895,10.041584,8.76596,10.338574,8.696535,9.19121,8.958048,7.210613,8.292278,16.03
GSM1371793_4,8.615035,8.399411,5.615651,9.567736,7.450237,10.963095,7.526231,9.086482,7.869195,10.066744,8.545911,9.529543,10.315759,8.408628,10.975828,4.237102,12.746555,8.60627,10.49755,10.539153,8.250871,7.295954,8.995658,5.335611,8.458576,6.672411,6.914188,8.919006,7.445967,10.531986,7.045946,9.046401,7.512895,10.051584,8.77596,10.348574,8.706535,9.20121,8.968048,7.220613,8.302278,16.04
GSM1371794,8.262255,7.883936,5.204297,9.659038,7.666139,11.347602,7.77868,9.15954,7.639615,9.893245,8.537167,9.710832,10.375265,8.382272,11.013576,3.568505,11.330058,8.885406,10.695383,10.530845,7.818681,6.649011,9.137576,5.525202,8.472448,6.261578,7.243067,9.044718,7.592776,10.531097,7.120598,8.909773,7.291901,10.326186,8.205861,10.675312,8.421496,8.896,8.453252,7.189899,8.694304,12
GSM1371794_1,8.272255,7.893936,5.214297,9.669038,7.676139,11.357602,7.78868,9.16954,7.649615,9.903245,8.547167,9.720832,10.385265,8.392272,11.023576,3.578505,11.340058,8.895406,10.705383,10.540845,7.828681,6.659011,9.147576,5.535202,8.482448,6.271578,7.253067,9.054718,7.602776,10.541097,7.130598,8.919773,7.301901,10.336186,8.215861,10.685312,8.431496,8.906,8.463252,7.199899,8.704304,12.01
GSM1371794_2,8.282255,7.903936,5.224297,9.679038,7.686139,11.367602,7.79868,9.17954,7.659615,9.913245,8.557167,9.730832,10.395265,8.402272,11.033576,3.588505,11.350058,8.905406,10.715383,10.550845,7.838681,6.669011,9.157576,5.545202,8.492448,6.281578,7.263067,9.064718,7.612776,10.551097,7.140598,8.929773,7.311901,10.346186,8.225861,10.695312,8.441496,8.916,8.473252,7.209899,8.714304,12.02
GSM1371794_3,8.292255,7.913936,5.234297,9.689038,7.696139,11.377602,7.80868,9.18954,7.669615,9.923245,8.567167,9.740832,10.405265,8.412272,11.043576,3.598505,11.360058,8.915406,10.725383,10.560845,7.848681,6.679011,9.167576,5.555202,8.502448,6.291578,7.273067,9.074718,7.622776,10.561097,7.150598,8.939773,7.321901,10.356186,8.235861,10.705312,8.451496,8.926,8.483252,7.219899,8.724304,12.03
